FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
T5700728,大祥耐火材料股份有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
T5700719,盟鑫金屬有限公司屏南廠,2015年第2季,0.152,公噸,,公噸,0.173,公噸,0.407,公噸,完成申報
T5700719,盟鑫金屬有限公司屏南廠,2015年第1季,0.124,公噸,,公噸,0.181,公噸,0.563,公噸,完成核算
T5700700,高興昌鋼鐵股份有限公司屏東分公司,2015年第2季,3.956,公噸,0.586,公噸,1.39,公噸,1.057,公噸,核算確認中
T5700700,高興昌鋼鐵股份有限公司屏東分公司,2015年第1季,4.988,公噸,1.679,公噸,1.157,公噸,0.838,公噸,完成核算
T5700693,大成長城企業股份有限公司,2015年第2季,0,公噸,0.671,公噸,1.519,公噸,1.054,公噸,核算確認中
T5700693,大成長城企業股份有限公司,2015年第1季,0,公噸,2.895,公噸,1.756,公噸,1.218,公噸,完成核算
T5700657,憬懋企業股份有限公司,2015年第1季,0.364,公噸,,公噸,0.742,公噸,0.553,公噸,完成核算
T5700620,長興材料工業股份有限公司屏南分公司,2015年第2季,10.438,公噸,0.963,公噸,10.282,公噸,7.693,公噸,完成申報
T5700620,長興材料工業股份有限公司屏南分公司,2015年第1季,10.575,公噸,0.683,公噸,6.617,公噸,5.148,公噸,完成核算
T5700602,燁興企業股份有限公司屏南線材廠,2015年第2季,0,公噸,0.294,公噸,5.713,公噸,4.417,公噸,完成申報
T5700602,燁興企業股份有限公司屏南線材廠,2015年第1季,0,公噸,0.45,公噸,7.835,公噸,5.273,公噸,完成核算
T5700595,聯超實業股份有限公司屏南廠,2015年第2季,1.088,公噸,0.133,公噸,0.713,公噸,1.171,公噸,完成申報
T5700595,聯超實業股份有限公司屏南廠,2015年第1季,1.063,公噸,0.123,公噸,0.706,公噸,1.221,公噸,完成核算
T5700586,新加坡商傑樂生技股份有限公司台灣分公司,2015年第2季,0,公噸,0.039,公噸,0.286,公噸,0.194,公噸,核算確認中
T5700586,新加坡商傑樂生技股份有限公司台灣分公司,2015年第1季,0,公噸,0.162,公噸,1.061,公噸,0.712,公噸,完成核算
T5700442,華旗實業股份有限公司,2015年第2季,3.605,公噸,,公噸,,公噸,,公噸,完成申報
T5700442,華旗實業股份有限公司,2015年第1季,1.97,公噸,,公噸,,公噸,,公噸,完成核算
T5700264,泓達化工股份有限公司,2015年第2季,1.622,公噸,0.017,公噸,0.233,公噸,0.251,公噸,完成申報
T5700264,泓達化工股份有限公司,2015年第1季,1.393,公噸,0.016,公噸,0.318,公噸,0.31,公噸,完成核算
T5700157,晉大企業股份有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
T5700139,德亨工業股份有限公司,2015年第2季,0,公噸,,公噸,0.555,公噸,0.361,公噸,核算確認中
T5700139,德亨工業股份有限公司,2015年第1季,0,公噸,,公噸,0.416,公噸,0.271,公噸,完成核算
T5700068,帝興樹脂股份有限公司,2015年第2季,0.909,公噸,0.392,公噸,2.152,公噸,2.342,公噸,完成申報
T5700068,帝興樹脂股份有限公司,2015年第1季,1.008,公噸,0.448,公噸,2.578,公噸,2.726,公噸,完成核算
T5603313,連宏畜牧場,2015年第2季,,公噸,,公噸,0,公噸,0.008,公噸,完成申報
T5603313,連宏畜牧場,2015年第1季,,公噸,,公噸,0,公噸,0.009,公噸,完成核算
T5600367,仁雲企業社,2015年第2季,,公噸,5.947,公噸,,公噸,,公噸,完成申報
T5600036,嘉宏豆腐店,2015年第2季,,公噸,,公噸,0.005,公噸,0.106,公噸,完成申報
T5600036,嘉宏豆腐店,2015年第1季,,公噸,,公噸,0.005,公噸,0.091,公噸,完成核算
T55A0317,如記食品有限公司,2015年第2季,0,公噸,,公噸,0.238,公噸,0.419,公噸,完成申報
T55A0317,如記食品有限公司,2015年第1季,0,公噸,,公噸,0.249,公噸,0.415,公噸,完成核算
T55A0050,鑫山食品廠,2015年第2季,0,公噸,,公噸,0.028,公噸,0.02,公噸,完成申報
T55A0050,鑫山食品廠,2015年第1季,0,公噸,,公噸,0.028,公噸,0.02,公噸,完成核算
T5501387,萬珍農產行,2015年第2季,0,公噸,,公噸,0.004,公噸,0.003,公噸,完成申報
T5501387,萬珍農產行,2015年第1季,0,公噸,,公噸,0.004,公噸,0.003,公噸,完成核算
T5501378,萬津醬園,2015年第2季,0,公噸,,公噸,0.01,公噸,0.007,公噸,完成申報
T5501378,萬津醬園,2015年第1季,0,公噸,,公噸,0.01,公噸,0.007,公噸,完成核算
T5500200,屏東縣肉品市場股份有限公司,2015年第2季,0,公噸,,公噸,0.095,公噸,0.066,公噸,核算確認中
T5500200,屏東縣肉品市場股份有限公司,2015年第1季,0,公噸,,公噸,0.19,公噸,0.132,公噸,完成核算
T5500184,台田醬園,2015年第2季,0,公噸,,公噸,0.01,公噸,0.007,公噸,核算確認中
T5500184,台田醬園,2015年第1季,0,公噸,,公噸,0.01,公噸,0.007,公噸,完成核算
T5500095,力泰工業股份有限公司,2015年第2季,4.7,公噸,0.098,公噸,1.341,公噸,1.071,公噸,完成申報
T5500095,力泰工業股份有限公司,2015年第1季,1,公噸,0.087,公噸,1.496,公噸,1.038,公噸,完成核算
T54A1419,三冠畜牧場,2015年第2季,,公噸,,公噸,0.005,公噸,0.096,公噸,核算確認中
T54A1419,三冠畜牧場,2015年第1季,,公噸,,公噸,0.005,公噸,0.095,公噸,完成核算
T54A0570,順興企業社,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
T54A0570,順興企業社,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
T54A0461,升元成農產品園,2015年第2季,0,公噸,,公噸,0.01,公噸,0.007,公噸,核算確認中
T54A0461,升元成農產品園,2015年第1季,0,公噸,,公噸,0.01,公噸,0.007,公噸,完成核算
T5405737,新城國際實業股份有限公司,2015年第2季,0,公噸,0.051,公噸,0.489,公噸,0.333,公噸,核算確認中
T5405737,新城國際實業股份有限公司,2015年第1季,0,公噸,0.074,公噸,0.252,公噸,0.201,公噸,完成核算
T5405684,欣屏豐食品工業有限公司,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,完成申報
T5405684,欣屏豐食品工業有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
T5405675,台灣青啤股份有限公司屏東龍泉啤酒廠,2015年第2季,0,公噸,0.361,公噸,0.861,公噸,0.55,公噸,完成申報
T5405675,台灣青啤股份有限公司屏東龍泉啤酒廠,2015年第1季,0,公噸,1.9,公噸,0.95,公噸,0.659,公噸,完成核算
T5405620,威翰環保工業股份有限公司,2015年第2季,0,公噸,0.226,公噸,1.33,公噸,0.922,公噸,核算確認中
T5405620,威翰環保工業股份有限公司,2015年第1季,0,公噸,0.212,公噸,0.76,公噸,0.527,公噸,完成核算
T5405175,真口味食品企業股份有限公司龍泉二廠,2015年第2季,0,公噸,0.107,公噸,0.789,公噸,0.526,公噸,完成申報
T5405175,真口味食品企業股份有限公司龍泉二廠,2015年第1季,0,公噸,0.122,公噸,0.868,公噸,0.583,公噸,完成核算
T5402576,強匠冷凍食品股份有限公司,2015年第2季,0,公噸,,公噸,0.76,公噸,0.527,公噸,完成申報
T5402576,強匠冷凍食品股份有限公司,2015年第1季,0,公噸,,公噸,0.76,公噸,0.527,公噸,完成核算
T5402432,億發食品股份有限公司,2015年第1季,0,公噸,,公噸,0.304,公噸,0.211,公噸,完成核算
T5402398,高科磁技股份有限公司,2015年第2季,,公噸,,公噸,0,公噸,0.173,公噸,完成申報
T5402398,高科磁技股份有限公司,2015年第1季,,公噸,,公噸,0,公噸,0.156,公噸,完成核算
T5402281,全興飼料股份有限公司屏東廠,2015年第2季,0,公噸,,公噸,1.414,公噸,0.77,公噸,完成申報
T5402281,全興飼料股份有限公司屏東廠,2015年第1季,0,公噸,0.167,公噸,0.926,公噸,0.504,公噸,完成核算
T5400965,台灣綠藻工業股份有限公司龍泉廠,2015年第2季,0,公噸,0.142,公噸,1.237,公噸,0.853,公噸,核算確認中
T5400965,台灣綠藻工業股份有限公司龍泉廠,2015年第1季,0,公噸,0.122,公噸,1.058,公噸,0.729,公噸,完成核算
T5400572,頂新製油實業股份有限公司屏東廠,2015年第2季,0,公噸,,公噸,0.014,公噸,0.008,公噸,完成申報
T5400572,頂新製油實業股份有限公司屏東廠,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
T5400545,大田精密工業股份有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
T5400545,大田精密工業股份有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
T5400536,宏益冷凍食品股份有限公司,2015年第2季,0,公噸,,公噸,0.532,公噸,0.443,公噸,核算確認中
T5400536,宏益冷凍食品股份有限公司,2015年第1季,0,公噸,,公噸,0.456,公噸,1.12,公噸,完成核算
T5400527,維鋼工業股份有限公司,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,完成申報
T5400527,維鋼工業股份有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
T5400509,復進企業股份有限公司,2015年第1季,0,公噸,,公噸,0.038,公噸,0.026,公噸,完成核算
T5400483,臺灣菸酒股份有限公司屏東酒廠,2015年第2季,4.379,公噸,0.157,公噸,2.469,公噸,1.935,公噸,核算確認中
T5400483,臺灣菸酒股份有限公司屏東酒廠,2015年第1季,4.168,公噸,0.276,公噸,1.752,公噸,1.293,公噸,完成核算
T5400438,陸仕企業股份有限公司屏東廠,2015年第2季,0,公噸,0.139,公噸,0.972,公噸,0.061,公噸,完成申報
T5400438,陸仕企業股份有限公司屏東廠,2015年第1季,0,公噸,0.13,公噸,0.947,公噸,0.641,公噸,完成核算
T5400429,聖恩企業股份有限公司,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
T5400429,聖恩企業股份有限公司,2015年第1季,0,公噸,,公噸,0.114,公噸,0.079,公噸,完成核算
T5400410,萬家香醬園股份有限公司屏東廠,2015年第2季,0,公噸,0.277,公噸,2.145,公噸,1.381,公噸,核算確認中
T5400410,萬家香醬園股份有限公司屏東廠,2015年第1季,0,公噸,0.51,公噸,1.588,公噸,1.023,公噸,完成核算
T5400232,偉銘木業股份有限公司,2015年第1季,0.172,公噸,,公噸,0.002,公噸,0.026,公噸,完成核算
T5400198,新大飼料股份有限公司,2015年第2季,0,公噸,1.75,公噸,0.284,公噸,0.197,公噸,完成申報
T5400198,新大飼料股份有限公司,2015年第1季,0,公噸,0.395,公噸,0.128,公噸,0.089,公噸,完成核算
T5400170,國盛食品股份有限公司屏東廠,2015年第2季,0,公噸,,公噸,0.256,公噸,0.178,公噸,完成申報
T5400170,國盛食品股份有限公司屏東廠,2015年第1季,0,公噸,,公噸,0.342,公噸,0.237,公噸,完成核算
T5400116,全興飼料股份有限公司內埔廠,2015年第1季,0,公噸,0.117,公噸,0.057,公噸,0.049,公噸,完成核算
T5400107,臺灣菸酒股份有限公司內埔菸廠,2015年第1季,0.064,公噸,0.019,公噸,0.173,公噸,0.286,公噸,完成核算
T53A0020,勤德農產食品有限公司,2015年第2季,,公噸,,公噸,0.027,公噸,0.181,公噸,完成申報
T53A0020,勤德農產食品有限公司,2015年第1季,,公噸,,公噸,0.019,公噸,0.368,公噸,完成核算
T5300442,恩盈企業股份有限公司,2015年第2季,0.051,公噸,,公噸,0.027,公噸,0.068,公噸,完成申報
T5300442,恩盈企業股份有限公司,2015年第1季,0.048,公噸,,公噸,0.014,公噸,0.033,公噸,完成核算
T5300415,必高暢生物科技股份有限公司,2015年第2季,0,公噸,,公噸,0.003,公噸,0.002,公噸,完成申報
T5300415,必高暢生物科技股份有限公司,2015年第1季,0,公噸,,公噸,0.001,公噸,0.001,公噸,完成核算
T5204212,大智耘實業股份有限公司,2015年第2季,0.701,公噸,,公噸,,公噸,,公噸,完成申報
T5204212,大智耘實業股份有限公司,2015年第1季,0.645,公噸,,公噸,,公噸,,公噸,完成核算
T5204061,高揚冷凍食品股份有限公司,2015年第2季,0,公噸,,公噸,0.19,公噸,0.132,公噸,完成申報
T5204061,高揚冷凍食品股份有限公司,2015年第1季,0,公噸,,公噸,0.665,公噸,0.461,公噸,完成核算
T5200858,法興耐火材料工業股份有限公司,2015年第2季,,公噸,,公噸,0.006,公噸,0.082,公噸,核算確認中
T5200858,法興耐火材料工業股份有限公司,2015年第1季,,公噸,,公噸,0.007,公噸,0.093,公噸,完成核算
T5200670,遠東藍藻工業股份有限公司,2015年第2季,0,公噸,,公噸,0.883,公噸,0.413,公噸,核算確認中
T5200670,遠東藍藻工業股份有限公司,2015年第1季,0,公噸,,公噸,0.589,公噸,0.275,公噸,完成核算
T5200205,宏偉冷凍食品股份有限公司,2015年第2季,0,公噸,,公噸,0.902,公噸,0.68,公噸,核算確認中
T5200205,宏偉冷凍食品股份有限公司,2015年第1季,0,公噸,,公噸,0.657,公噸,0.496,公噸,完成核算
T51A0773,振聲冷凍食品股份有限公司,2015年第2季,0,公噸,,公噸,1.034,公噸,0.717,公噸,完成申報
T51A0268,日高工程實業股份有限公司,2015年第2季,0.044,公噸,,公噸,,公噸,,公噸,核算確認中
T51A0268,日高工程實業股份有限公司,2015年第1季,0.049,公噸,,公噸,,公噸,,公噸,完成核算
T51A0169,楓田實業有限公司,2015年第2季,0,公噸,,公噸,0.222,公噸,0.666,公噸,核算確認中
T51A0169,楓田實業有限公司,2015年第1季,0,公噸,1.12,公噸,0.154,公噸,0.726,公噸,完成核算
T51A0119,昱成生物科技股份有限公司,2015年第2季,0,公噸,1.564,公噸,0.091,公噸,1.091,公噸,完成申報
T51A0119,昱成生物科技股份有限公司,2015年第1季,0,公噸,1.691,公噸,0.087,公噸,1.04,公噸,完成核算
T51A0080,結凰食品有限公司,2015年第2季,0,公噸,,公噸,0.021,公噸,0.02,公噸,完成申報
T51A0080,結凰食品有限公司,2015年第1季,0,公噸,,公噸,0.025,公噸,0.02,公噸,完成核算
T51A0040,萬順畜牧場,2015年第2季,0,公噸,,公噸,0.002,公噸,0.034,公噸,完成申報
T51A0040,萬順畜牧場,2015年第1季,0,公噸,,公噸,0.006,公噸,0.119,公噸,完成核算
T5104655,佑晟金屬有限公司,2015年第2季,0,公噸,,公噸,0.515,公噸,0.198,公噸,完成申報
T5104655,佑晟金屬有限公司,2015年第1季,0,公噸,,公噸,0.494,公噸,0.19,公噸,完成核算
T5104057,振寓有限公司屏東廠,2015年第2季,0.44,公噸,0.43,公噸,0.718,公噸,0.744,公噸,核算確認中
T5104057,振寓有限公司屏東廠,2015年第1季,0.43,公噸,0.782,公噸,0.78,公噸,0.81,公噸,完成核算
T5104048,鴻運企業行,2015年第2季,,公噸,4.082,公噸,,公噸,,公噸,完成申報
T5104048,鴻運企業行,2015年第1季,,公噸,1.75,公噸,,公噸,,公噸,完成申報
T5101449,明鴻冷凍食品股份有限公司,2015年第1季,0,公噸,,公噸,0.044,公噸,0.03,公噸,完成核算
T5100362,政億窗飾材料股份有限公司,2015年第1季,0.767,公噸,0,公噸,0.002,公噸,0.022,公噸,完成核算
T5100335,天佑混凝土工業股份有限公司屏東工廠,2015年第2季,0,公噸,,公噸,0.049,公噸,0.034,公噸,完成申報
T5100335,天佑混凝土工業股份有限公司屏東工廠,2015年第1季,0,公噸,,公噸,0.05,公噸,0.034,公噸,完成核算
T5100326,振聲冷凍食品股份有限公司,2015年第2季,0,公噸,,公噸,0.011,公噸,0.008,公噸,完成申報
T5100326,振聲冷凍食品股份有限公司,2015年第1季,0,公噸,,公噸,1.038,公噸,0.594,公噸,完成核算
T5100031,仕和企業股份有限公司鹽埔碎石場,2015年第2季,,公噸,16.13,公噸,,公噸,,公噸,完成申報
T5006430,偉鈞有限公司屏東廠,2015年第2季,,公噸,2.858,公噸,,公噸,,公噸,申報中
T5006421,經濟部礦務局屏東里港土石儲備中心,2015年第2季,,公噸,0,公噸,,公噸,,公噸,完成申報
T5006225,齊泰實業有限公司,2015年第2季,,公噸,1.637,公噸,,公噸,,公噸,完成申報
T5006225,齊泰實業有限公司,2015年第1季,,公噸,1.078,公噸,,公噸,,公噸,完成申報
T5006083,永昇冷凍食品工業股份有限公司,2015年第2季,0,公噸,0.168,公噸,1.082,公噸,0.681,公噸,核算確認中
T5006083,永昇冷凍食品工業股份有限公司,2015年第1季,0,公噸,0.058,公噸,0.373,公噸,0.235,公噸,完成核算
T5005844,和慶企業行,2015年第2季,,公噸,2.334,公噸,,公噸,,公噸,完成申報
T5005817,和生開發有限公司里港場,2015年第2季,0.057,公噸,,公噸,0.09,公噸,0.058,公噸,核算確認中
T5005817,和生開發有限公司里港場,2015年第1季,0.018,公噸,,公噸,0.024,公噸,0.015,公噸,完成核算
T5005648,映誠股份有限公司屏東廠,2015年第2季,,公噸,3.606,公噸,,公噸,,公噸,完成申報
T5005611,盛貽熱浸鋅企業股份有限公司,2015年第1季,,公噸,,公噸,0.037,公噸,0.47,公噸,完成核算
T5005559,三友鋼管工業股份有限公司,2015年第2季,0.025,公噸,,公噸,0.047,公噸,0.326,公噸,核算確認中
T5005559,三友鋼管工業股份有限公司,2015年第1季,0,公噸,,公噸,0.028,公噸,0.197,公噸,完成核算
T5005424,莊松榮製藥廠有限公司,2015年第2季,0,公噸,,公噸,3.088,公噸,2.141,公噸,完成申報
T5005424,莊松榮製藥廠有限公司,2015年第1季,0,公噸,,公噸,2.612,公噸,1.812,公噸,完成核算
T5005264,召信企業股份有限公司,2015年第2季,1.277,公噸,,公噸,,公噸,,公噸,完成申報
T5005264,召信企業股份有限公司,2015年第1季,1.019,公噸,,公噸,,公噸,,公噸,完成核算
T5001944,協震有限公司屏東廠,2015年第2季,,公噸,,公噸,,公噸,,公噸,申報中
T5001944,協震有限公司屏東廠,2015年第1季,,公噸,,公噸,,公噸,,公噸,申報中
T5001739,溢香食品股份有限公司,2015年第2季,0,公噸,,公噸,0.086,公噸,0.059,公噸,核算確認中
T5001739,溢香食品股份有限公司,2015年第1季,0,公噸,,公噸,0.086,公噸,0.059,公噸,完成核算
T5001702,冠伊企業股份有限公司,2015年第2季,0.384,公噸,,公噸,0.161,公噸,0.098,公噸,核算確認中
T5001702,冠伊企業股份有限公司,2015年第1季,0.317,公噸,,公噸,0.164,公噸,0.1,公噸,完成核算
T5001579,建程實業股份有限公司,2015年第2季,0.327,公噸,1.961,公噸,0.91,公噸,0.597,公噸,完成申報
T5001579,建程實業股份有限公司,2015年第1季,0.338,公噸,3.041,公噸,0.973,公噸,0.654,公噸,完成核算
T5001560,春發科技股份有限公司,2015年第2季,1.002,公噸,,公噸,0.171,公噸,0.119,公噸,完成申報
T5001560,春發科技股份有限公司,2015年第1季,0.986,公噸,,公噸,0.171,公噸,0.119,公噸,完成核算
T5000232,農生企業股份有限公司屏東冷凍廠,2015年第2季,0,公噸,,公噸,0.285,公噸,0.198,公噸,完成申報
T5000232,農生企業股份有限公司屏東冷凍廠,2015年第1季,0,公噸,,公噸,0.38,公噸,0.264,公噸,完成核算
T5000152,鴻林興業股份有限公司里港廠,2015年第2季,0.378,公噸,2.294,公噸,0.806,公噸,0.535,公噸,核算確認中
T5000152,鴻林興業股份有限公司里港廠,2015年第1季,0.209,公噸,1.261,公噸,0.487,公噸,0.327,公噸,完成核算
T5000054,日盛飼料股份有限公司,2015年第2季,0,公噸,,公噸,0.066,公噸,0.046,公噸,完成申報
T5000054,日盛飼料股份有限公司,2015年第1季,0,公噸,,公噸,0.066,公噸,0.046,公噸,完成核算
T49A0155,晶碳晶礦股份有限公司,2015年第1季,0,公噸,,公噸,0.143,公噸,0.099,公噸,完成核算
T4904651,裕瑋鋁業股份有限公司九如廠,2015年第2季,1.347,公噸,,公噸,0.609,公噸,2.909,公噸,完成申報
T4904651,裕瑋鋁業股份有限公司九如廠,2015年第1季,1.119,公噸,,公噸,0.491,公噸,2.539,公噸,完成核算
T4904633,保證責任屏東縣金桔生產合作社,2015年第2季,0,公噸,,公噸,,公噸,,公噸,完成申報
T4904633,保證責任屏東縣金桔生產合作社,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
T4904384,安煌畜牧場,2015年第2季,,公噸,,公噸,0.004,公噸,0.075,公噸,完成申報
T4904384,安煌畜牧場,2015年第1季,,公噸,,公噸,0.004,公噸,0.075,公噸,完成核算
T4904259,克克生物科技股份有限公司,2015年第2季,0,公噸,,公噸,,公噸,,公噸,核算確認中
T4904259,克克生物科技股份有限公司,2015年第1季,0,公噸,,公噸,,公噸,,公噸,完成核算
T4904240,保億冷凍食品有限公司,2015年第2季,0,公噸,,公噸,0.008,公噸,0.006,公噸,核算確認中
T4904240,保億冷凍食品有限公司,2015年第1季,0,公噸,,公噸,0.004,公噸,0.003,公噸,完成核算
T4900279,上芳食品股份有限公司,2015年第2季,0,公噸,,公噸,0.014,公噸,0.01,公噸,完成申報
T4900279,上芳食品股份有限公司,2015年第1季,0,公噸,,公噸,0.013,公噸,0.009,公噸,完成核算
T4900260,國泰皮革工業股份有限公司,2015年第2季,0.763,公噸,,公噸,0.665,公噸,0.461,公噸,完成申報
T4900260,國泰皮革工業股份有限公司,2015年第1季,0.52,公噸,0.075,公噸,0.76,公噸,0.527,公噸,完成核算
T4900135,自由畜牧場,2015年第2季,,公噸,,公噸,0.004,公噸,0.01,公噸,完成申報
T4900135,自由畜牧場,2015年第1季,,公噸,,公噸,0.003,公噸,0.009,公噸,完成核算
T4900091,錦堂企業股份有限公司,2015年第2季,,公噸,,公噸,0.022,公噸,0.054,公噸,完成申報
T4900091,錦堂企業股份有限公司,2015年第1季,,公噸,,公噸,0.022,公噸,0.054,公噸,完成核算
T4804165,聯夏食品工業股份有限公司屏東廠,2015年第2季,0,公噸,,公噸,0.475,公噸,0.329,公噸,完成申報
T4804165,聯夏食品工業股份有限公司屏東廠,2015年第1季,0,公噸,,公噸,0.665,公噸,0.461,公噸,完成核算
T4801100,佳源工程股份有限公司屏東廠,2015年第2季,,公噸,2.22,公噸,,公噸,,公噸,完成申報
T4801066,金國蜂有限公司,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
T4801066,金國蜂有限公司,2015年第1季,0.003,公噸,,公噸,0.017,公噸,0.01,公噸,完成核算
T4800989,金龍屠宰場,2015年第2季,0,公噸,,公噸,0,公噸,0.012,公噸,核算確認中
T4800989,金龍屠宰場,2015年第1季,0,公噸,,公噸,0,公噸,0.011,公噸,完成核算
T4800078,大安工研食品工廠股份有限公司屏東廠,2015年第2季,0,公噸,,公噸,0.095,公噸,0.066,公噸,完成申報
T4800078,大安工研食品工廠股份有限公司屏東廠,2015年第1季,0,公噸,,公噸,0.095,公噸,0.066,公噸,完成核算
T47A1490,玉富生物科技股份有限公司,2015年第2季,,公噸,,公噸,0,公噸,0,公噸,完成申報
T47A1490,玉富生物科技股份有限公司,2015年第1季,,公噸,,公噸,0,公噸,0,公噸,完成核算
T47A1272,新世紀漢方生技股份有限公司,2015年第2季,,公噸,,公噸,0,公噸,0.234,公噸,核算確認中
T47A1272,新世紀漢方生技股份有限公司,2015年第1季,,公噸,,公噸,0,公噸,0.004,公噸,完成核算
T47A1262,台灣汎生製藥廠股份有限公司屏東農科分公司,2015年第2季,,公噸,,公噸,0,公噸,0.012,公噸,核算確認中
T47A1262,台灣汎生製藥廠股份有限公司屏東農科分公司,2015年第1季,,公噸,,公噸,0,公噸,14.835,公噸,完成核算
T47A1173,雙鑫冷凍食品有限公司,2015年第2季,0,公噸,,公噸,0.101,公噸,0.07,公噸,完成申報
T47A1173,雙鑫冷凍食品有限公司,2015年第1季,0,公噸,,公噸,0.106,公噸,0.074,公噸,完成核算
T47A1113,綠世代生物科技股份有限公司,2015年第1季,,公噸,,公噸,0,公噸,0,公噸,完成核算
T47A1004,環球胜太股份有限公司農科分公司,2015年第2季,,公噸,,公噸,0,公噸,0.026,公噸,完成申報
T47A1004,環球胜太股份有限公司農科分公司,2015年第1季,,公噸,,公噸,0,公噸,0.023,公噸,完成核算
T47A0987,微新生物科技股份有限公司,2015年第2季,,公噸,,公噸,,公噸,,公噸,完成申報
T47A0937,慈宏生物科技有限公司,2015年第2季,,公噸,,公噸,0.023,公噸,0.224,公噸,完成申報
T47A0937,慈宏生物科技有限公司,2015年第1季,,公噸,,公噸,0.034,公噸,0.324,公噸,完成核算
T47A0907,萬德福生物科技股份有限公司,2015年第2季,,公噸,,公噸,0,公噸,0,公噸,完成申報
T47A0907,萬德福生物科技股份有限公司,2015年第1季,,公噸,,公噸,0,公噸,0,公噸,完成核算
T47A0828,台灣北斗生技股份有限公司,2015年第2季,,公噸,,公噸,0,公噸,0.085,公噸,完成申報
T47A0828,台灣北斗生技股份有限公司,2015年第1季,,公噸,,公噸,0,公噸,0.076,公噸,完成核算
T47A0749,馬光生技股份有限公司,2015年第1季,,公噸,,公噸,0,公噸,0,公噸,完成核算
T47A0719,瑞寶基因股份有限公司屏東分公司,2015年第2季,,公噸,,公噸,0,公噸,0.002,公噸,完成申報
T47A0719,瑞寶基因股份有限公司屏東分公司,2015年第1季,,公噸,,公噸,0,公噸,0.002,公噸,完成核算
T47A0680,天明製藥股份有限公司農科分公司,2015年第2季,0,公噸,,公噸,0,公噸,0.076,公噸,完成申報
T47A0680,天明製藥股份有限公司農科分公司,2015年第1季,0,公噸,,公噸,0,公噸,0.052,公噸,完成核算
T47A0670,會昌實業股份有限公司屏東分公司,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
T47A0591,台灣北斗生技股份有限公司,2015年第2季,,公噸,,公噸,0,公噸,0.032,公噸,完成申報
T47A0591,台灣北斗生技股份有限公司,2015年第1季,,公噸,,公噸,0,公噸,0.032,公噸,完成核算
T47A0581,蕾迪詩生物科技股份有限公司,2015年第2季,0.004,公噸,,公噸,0,公噸,0,公噸,完成申報
T47A0581,蕾迪詩生物科技股份有限公司,2015年第1季,0.003,公噸,,公噸,0,公噸,0,公噸,完成核算
T47A0541,寶林生物科技股份有限公司農科分公司,2015年第1季,,公噸,,公噸,0,公噸,0,公噸,完成核算
T47A0521,大鵰生技股份有限公司,2015年第2季,0.064,公噸,,公噸,0,公噸,0.069,公噸,完成申報
T47A0521,大鵰生技股份有限公司,2015年第1季,0.097,公噸,,公噸,0,公噸,0.097,公噸,完成核算
T47A0511,大江生醫(股)公司農科分公司,2015年第2季,,公噸,,公噸,0,公噸,0.611,公噸,完成申報
T47A0511,大江生醫(股)公司農科分公司,2015年第1季,,公噸,,公噸,0,公噸,0.155,公噸,完成核算
T47A0393,星鑽工業股份有限公司,2015年第2季,0.095,公噸,,公噸,0.503,公噸,0.353,公噸,完成申報
T47A0393,星鑽工業股份有限公司,2015年第1季,0.068,公噸,,公噸,0.4,公噸,0.28,公噸,完成核算
T47A0373,朝海生物科技股份有限公司,2015年第2季,,公噸,,公噸,0,公噸,0.001,公噸,完成申報
T47A0373,朝海生物科技股份有限公司,2015年第1季,,公噸,,公噸,0,公噸,0.001,公噸,完成核算
T47A0343,魔米國際股份有限公司,2015年第2季,,公噸,,公噸,0,公噸,0.006,公噸,完成申報
T47A0343,魔米國際股份有限公司,2015年第1季,,公噸,,公噸,0,公噸,0.007,公噸,完成核算
T47A0244,坤翰有限公司附設屠宰場,2015年第2季,0,公噸,,公噸,0,公噸,0.047,公噸,核算確認中
T47A0244,坤翰有限公司附設屠宰場,2015年第1季,0,公噸,,公噸,0,公噸,0.056,公噸,完成核算
T47A0105,台灣蓮鴻生化科技股份有限公司農科分公司,2015年第2季,0,公噸,,公噸,0,公噸,0.001,公噸,完成申報
T47A0105,台灣蓮鴻生化科技股份有限公司農科分公司,2015年第1季,0,公噸,,公噸,0,公噸,0.001,公噸,完成核算
