FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
K7400193,正和砂石開發工業股份有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
K7400102,統日實業股份有限公司,2014年第4季,,公噸,1.781,公噸,,公噸,,公噸,完成年申報審查
K73A0243,長增工程有限公司,2014年第4季,,公噸,0.771,公噸,,公噸,,公噸,完成年申報審查
K73A0124,錦鋒混凝土股份有限公司,2014年第4季,,公噸,5.271,公噸,,公噸,,公噸,完成年申報審查
K7305620,昱新企業社,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
K7305399,長信環保工程有限公司,2014年第4季,,公噸,0.97,公噸,,公噸,,公噸,完成年申報審查
K7305371,西湖混凝土有限公司,2014年第4季,,公噸,1.969,公噸,,公噸,,公噸,完成年申報審查
K7305362,立順興資源科技股份有限公司,2014年第4季,,公噸,3.541,公噸,,公噸,,公噸,完成年申報審查
K72A0307,弘喬有限公司,2014年第4季,,公噸,0.18,公噸,,公噸,,公噸,完成年申報審查
K7206944,志竹實業有限公司,2014年第4季,,公噸,0.021,公噸,,公噸,,公噸,完成年申報審查
K7201430,佾泰企業股份有限公司,2014年第4季,,公噸,2.466,公噸,,公噸,,公噸,完成年申報審查
K71A2477,上禹水泥製品股份有限公司,2014年第4季,,公噸,1.971,公噸,,公噸,,公噸,完成年申報審查
K71A1934,國順預拌混凝土股份有限公司苗栗分公司竹南廠,2014年第4季,,公噸,1.481,公噸,,公噸,,公噸,完成年申報審查
K7102656,永矩企業股份有限公司,2014年第4季,,公噸,1.521,公噸,,公噸,,公噸,完成年申報審查
K6900881,協發企業股份有限公司,2014年第4季,,公噸,1.773,公噸,,公噸,,公噸,完成年申報審查
K6900658,得營砂石實業有限公司,2014年第4季,,公噸,1.224,公噸,,公噸,,公噸,完成年申報審查
K6801392,頭份混凝土有限公司,2014年第4季,,公噸,0.085,公噸,,公噸,,公噸,完成年申報審查
J6203491,元鑫工程有限公司(榮大土石方既有處理場所),2014年第4季,,公噸,7.2,公噸,,公噸,,公噸,完成年申報審查
J6200196,建潮實業股份有限公司,2014年第4季,,公噸,1.666,公噸,,公噸,,公噸,完成年申報審查
J6200187,發興建材股份有限公司,2014年第4季,,公噸,11.16,公噸,,公噸,,公噸,完成年申報審查
J6200169,榮大砂石股份有限公司,2014年第4季,,公噸,2.12,公噸,,公噸,,公噸,完成年申報審查
J61A0890,全民土石方加工處理廠,2014年第4季,,公噸,3.92,公噸,,公噸,,公噸,完成年申報審查
J6000570,尖石工業股份有限公司橫山廠,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
J6000203,嵩益股份有限公司,2014年第4季,,公噸,11.216,公噸,,公噸,,公噸,完成年申報審查
J59A3939,永協企業股份有限公司,2014年第4季,,公噸,1.924,公噸,,公噸,,公噸,完成年申報審查
J59A3226,鼎新行,2014年第4季,,公噸,1.466,公噸,,公噸,,公噸,完成年申報審查
J58A2243,凱程工業股份有限公司,2014年第4季,,公噸,1.686,公噸,,公噸,,公噸,完成年申報審查
J5805277,大山土石股份有限公司,2014年第4季,,公噸,4.839,公噸,,公噸,,公噸,完成年申報審查
J5800692,怡星企業股份有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
J5800674,詠炬企業股份有限公司,2014年第4季,,公噸,4.509,公噸,,公噸,,公噸,完成年申報審查
J5800665,石樺企業股份有限公司,2014年第4季,,公噸,6.066,公噸,,公噸,,公噸,完成年申報審查
J55A1230,益廣達實業股份有限公司,2014年第4季,,公噸,0.982,公噸,,公噸,,公噸,完成年申報審查
J5500482,和暉實業股份有限公司,2014年第4季,,公噸,1.246,公噸,,公噸,,公噸,完成年申報審查
H53A1405,北礦實業股份有限公司,2014年第4季,,公噸,0,公噸,,公噸,,公噸,完成年申報審查
H5387913,新品資源科技股份有限公司觀音廠,2014年第4季,,公噸,0.189,公噸,,公噸,,公噸,完成年申報審查
H5380487,上福土石方資源有限公司,2014年第4季,,公噸,5.4,公噸,,公噸,,公噸,完成年申報審查
H5380432,保障實業有限公司,2014年第4季,,公噸,0.94,公噸,,公噸,,公噸,完成年申報審查
H5301502,白玉砂石股份有限公司,2014年第4季,,公噸,1.81,公噸,,公噸,,公噸,完成年申報審查
H52A2389,祐杰實業有限公司,2014年第4季,,公噸,0.122,公噸,,公噸,,公噸,完成年申報審查
H52A0591,佰歲興業股份有限公司新屋廠,2014年第4季,,公噸,3.522,公噸,,公噸,,公噸,完成年申報審查
H5201374,鼎鐘實業行,2014年第4季,,公噸,4.86,公噸,,公噸,,公噸,完成年申報審查
H5201365,巨讚實業有限公司,2014年第4季,,公噸,4.019,公噸,,公噸,,公噸,完成年申報審查
H5200626,台灣水泥股份有限公司台北水泥製品廠中壢分廠,2014年第4季,,公噸,7.158,公噸,,公噸,,公噸,完成年申報審查
H5103757,祥鑫興業股份有限公司,2014年第4季,,公噸,2.814,公噸,,公噸,,公噸,完成年申報審查
H5006986,康地建材有限公司龍潭廠,2014年第4季,,公噸,3.031,公噸,,公噸,,公噸,完成年申報審查
H5006039,來鑫工業股份有限公司,2014年第4季,,公噸,0.088,公噸,,公噸,,公噸,完成年申報審查
H5005710,新三亞預拌混凝土廠股份有限公司,2014年第4季,,公噸,1.39,公噸,,公噸,,公噸,完成年申報審查
H49A6372,慶龍預拌混凝土股份有限公司八德廠,2014年第4季,,公噸,0.347,公噸,,公噸,,公噸,完成年申報審查
H49A6283,新群鼎實業有限公司八德廠,2014年第4季,,公噸,1.401,公噸,,公噸,,公噸,完成年申報審查
H49A4752,財嘉昌有限公司,2014年第4季,,公噸,12.021,公噸,,公噸,,公噸,完成年申報審查
